Beneficiary_ID,Month,Transaction_Count,Total_Amount_NGN,Avg_Monthly_Balance_NGN
BENE_04351,2020-10,6,9774.0,346.39
BENE_04351,2021-03,6,2754.92,6714.7
BENE_04351,2024-01,3,4299.83,7410.76
BENE_04351,2024-06,6,9722.18,2711.57
BENE_04352,2024-12,9,7914.36,5891.75
BENE_04352,2023-11,1,944.07,4079.92
BENE_04352,2023-06,2,14337.07,5997.26
BENE_04352,2020-08,6,5627.92,6691.71
BENE_04352,2022-03,8,1760.86,2700.22
BENE_04352,2022-04,9,3571.24,1132.73
BENE_04352,2023-02,3,9011.3,7658.44
BENE_04352,2020-05,3,839.31,3586.74
BENE_04353,2021-07,4,3969.15,3658.91
BENE_04353,2022-10,11,7203.61,6944.21
BENE_04353,2020-12,6,9734.46,911.84
BENE_04353,2020-10,3,2616.68,734.79
BENE_04354,2022-03,4,5204.98,6201.97
BENE_04354,2022-01,7,10028.09,7959.77
BENE_04354,2023-08,7,7544.4,5563.77
BENE_04354,2021-12,6,7097.65,6784.7
BENE_04354,2021-06,6,3051.76,7008.74
BENE_04354,2024-06,4,5985.06,3891.1
BENE_04354,2020-07,6,559.55,4392.64
BENE_04355,2020-07,4,10074.83,5906.0
BENE_04355,2024-02,4,2531.93,216.74
BENE_04355,2023-04,10,13607.33,992.43
BENE_04355,2024-05,6,12943.43,3354.71
BENE_04355,2024-07,3,7529.48,1409.72
BENE_04355,2022-11,6,14898.13,2409.86
BENE_04355,2023-12,7,8110.79,5950.17
BENE_04355,2023-01,8,14354.48,3312.59
BENE_04356,2022-05,8,8052.88,4990.17
BENE_04356,2022-03,5,14396.88,4859.72
BENE_04356,2024-10,9,5029.3,188.29
BENE_04356,2023-10,4,1088.8,695.1
BENE_04356,2023-11,8,6607.81,915.06
BENE_04356,2023-03,9,5437.16,247.62
BENE_04356,2021-06,9,1026.29,2607.71
BENE_04356,2022-04,5,2458.96,3373.91
BENE_04357,2020-07,5,11385.78,1532.74
BENE_04357,2020-05,6,4746.18,2111.37
BENE_04357,2021-11,8,14889.52,7459.75
BENE_04357,2021-07,8,10118.44,5055.79
BENE_04357,2024-02,4,8370.0,6415.15
BENE_04357,2023-03,4,7631.76,5622.5
BENE_04358,2020-08,6,624.22,513.23
BENE_04358,2021-07,5,5200.09,2472.16
BENE_04358,2023-06,3,562.51,4451.65
BENE_04358,2024-12,10,1958.47,3956.93
BENE_04358,2021-02,5,1747.13,6642.0
BENE_04358,2020-06,4,11946.49,7723.54
BENE_04358,2023-11,3,1393.45,6451.12
BENE_04358,2020-03,6,3438.86,6999.32
BENE_04358,2023-09,3,12042.59,2307.95
BENE_04359,2021-11,3,14580.51,5205.24
BENE_04359,2023-02,6,2420.21,6138.67
BENE_04359,2021-01,4,6069.71,3975.82
BENE_04359,2022-03,7,14837.74,2105.49
BENE_04359,2020-08,6,10847.44,4575.79
BENE_04359,2022-10,2,4795.27,4404.66
BENE_04359,2023-03,4,3213.62,3426.48
BENE_04359,2024-05,10,5619.35,4264.42
BENE_04359,2021-01,7,11651.96,1813.25
BENE_04359,2020-12,7,14896.44,5118.64
BENE_04359,2022-08,5,5092.22,7832.05
BENE_04359,2024-08,8,12338.7,4060.71
BENE_04360,2020-12,8,2174.94,6275.44
BENE_04360,2021-07,7,12417.01,6893.68
BENE_04360,2021-10,4,8904.48,6426.31
BENE_04360,2024-10,9,14676.17,2307.21
BENE_04360,2023-10,6,1700.79,425.36
BENE_04361,2024-12,10,2096.16,2621.54
BENE_04361,2020-05,9,1761.59,5109.54
BENE_04361,2024-04,9,14997.14,1084.74
BENE_04361,2023-03,9,12659.42,1239.35
BENE_04361,2022-10,5,7409.79,1891.3
BENE_04361,2022-04,8,6864.57,5593.35
BENE_04361,2024-07,8,8341.6,251.44
BENE_04362,2024-08,4,11131.07,2309.25
BENE_04362,2024-11,7,910.4,5818.73
BENE_04362,2020-11,6,10493.81,3632.84
BENE_04362,2021-03,9,14476.76,2240.62
BENE_04362,2024-09,4,7719.09,1480.1
BENE_04363,2024-07,9,13984.88,2790.53
BENE_04363,2022-05,4,10683.69,738.98
BENE_04363,2021-04,7,6513.07,4516.76
BENE_04363,2023-01,6,7179.11,1909.59
BENE_04363,2021-12,2,1802.46,1682.05
BENE_04363,2020-07,8,2782.38,215.43
BENE_04363,2023-06,1,11785.23,4070.52
BENE_04364,2023-09,7,6015.1,5899.41
BENE_04364,2024-04,10,1740.28,7395.65
BENE_04364,2023-08,4,5759.16,2835.44
BENE_04364,2021-02,8,5718.16,4899.73
BENE_04365,2023-01,8,9060.12,3810.71
BENE_04365,2023-12,6,4838.16,5906.45
BENE_04365,2021-02,4,13284.29,5646.81
BENE_04365,2022-11,3,8954.56,3792.42
BENE_04365,2024-07,7,12635.63,5733.82
BENE_04365,2023-03,8,13079.77,1292.45
BENE_04365,2020-12,3,4489.43,3631.53
BENE_04365,2021-12,5,14653.36,2366.5
BENE_04365,2024-03,5,12712.21,7231.64
BENE_04365,2023-09,4,8128.0,7484.27
BENE_04365,2020-10,8,4034.54,967.47
BENE_04366,2023-02,4,3894.73,2485.07
BENE_04366,2023-08,6,3706.52,6958.5
BENE_04366,2020-03,4,13042.13,7654.84
BENE_04366,2020-09,4,10944.47,7484.2
BENE_04366,2024-04,8,5492.82,7726.61
BENE_04366,2022-07,7,14857.27,6708.26
BENE_04366,2023-12,7,12731.89,3803.58
BENE_04366,2021-02,8,4720.58,3200.07
BENE_04367,2023-04,2,1496.63,7299.8
BENE_04367,2021-11,2,13191.94,2860.5
BENE_04367,2024-04,2,2686.84,3327.29
BENE_04367,2025-01,4,8373.09,7258.89
BENE_04367,2022-05,1,13516.14,4324.88
BENE_04367,2023-03,4,12798.85,7796.22
BENE_04367,2023-03,3,4577.74,3135.39
BENE_04367,2023-02,6,1312.73,695.52
BENE_04367,2020-03,2,6679.89,7039.06
BENE_04367,2021-04,3,12071.08,4220.43
BENE_04368,2021-11,6,5013.94,1793.91
BENE_04368,2020-06,3,7530.75,2477.42
BENE_04368,2023-12,11,9573.96,2008.73
BENE_04368,2020-04,6,14552.04,7509.96
BENE_04369,2020-06,2,10535.03,2979.24
BENE_04369,2024-09,7,5173.58,7552.94
BENE_04369,2024-03,12,3348.02,6341.92
BENE_04369,2023-01,4,12264.35,2318.25
BENE_04369,2023-10,2,6331.04,2762.77
BENE_04369,2023-04,7,3418.41,2319.43
BENE_04369,2022-01,7,8303.94,3083.16
BENE_04370,2021-09,4,11339.55,2659.0
BENE_04370,2020-08,3,10310.25,304.93
BENE_04370,2023-12,10,1246.51,6570.56
BENE_04371,2023-08,6,10886.79,1354.72
BENE_04371,2021-09,9,10160.78,623.93
BENE_04371,2021-01,5,9810.61,3005.1
BENE_04372,2021-11,5,5588.04,2583.64
BENE_04372,2024-07,5,1474.66,1778.91
BENE_04372,2020-08,7,12837.87,3466.76
BENE_04373,2024-07,4,14215.79,1187.26
BENE_04373,2021-02,9,2100.82,322.82
BENE_04373,2025-01,9,14586.11,5126.41
BENE_04373,2020-04,6,11312.36,5180.36
BENE_04374,2022-12,6,1297.36,4187.98
BENE_04374,2023-04,4,6312.85,4445.02
BENE_04374,2022-06,6,11063.42,2326.7
BENE_04375,2020-07,8,14647.08,3008.6
BENE_04375,2024-05,2,8257.67,7043.19
BENE_04375,2021-03,5,10062.66,1067.49
BENE_04375,2024-01,2,6141.01,6073.48
BENE_04375,2021-03,8,747.49,3634.66
BENE_04375,2020-03,5,9692.09,7353.83
BENE_04375,2020-10,10,618.89,3023.81
BENE_04375,2021-03,9,12908.32,2082.15
BENE_04375,2021-11,5,7890.78,359.53
BENE_04375,2020-07,12,3569.49,3681.95
BENE_04376,2021-10,5,5745.56,661.96
BENE_04376,2021-08,7,8866.53,5121.62
BENE_04376,2024-04,3,12772.58,3355.97
BENE_04376,2021-09,6,14405.78,3666.96
BENE_04376,2020-04,8,2576.74,3770.19
BENE_04376,2022-02,2,1314.87,7170.65
BENE_04376,2024-05,3,8044.88,4148.46
BENE_04376,2020-12,6,12939.46,597.57
BENE_04377,2020-08,5,754.51,2888.84
BENE_04377,2024-01,5,3800.41,2122.24
BENE_04377,2020-06,7,12592.89,4898.7
BENE_04377,2021-04,8,3788.64,3643.88
BENE_04377,2024-03,6,12278.94,6991.27
BENE_04377,2025-01,3,8381.86,7376.63
BENE_04377,2020-11,10,9241.15,5984.19
BENE_04377,2022-08,5,6529.81,814.27
BENE_04378,2021-04,6,4236.76,4848.76
BENE_04378,2023-11,4,913.96,4621.1
BENE_04378,2020-09,7,5893.22,6666.04
BENE_04378,2022-06,7,1744.06,7326.85
BENE_04378,2024-09,4,14146.21,6700.64
BENE_04378,2023-04,5,4947.89,5670.3
BENE_04378,2020-10,6,3806.06,6246.97
BENE_04378,2023-01,7,5855.4,3623.68
BENE_04379,2023-09,5,1854.69,3701.64
BENE_04379,2023-01,4,6020.36,5665.13
BENE_04379,2021-05,2,3258.94,5808.23
BENE_04379,2021-04,8,12420.98,6581.44
BENE_04379,2021-01,9,1698.16,2123.37
BENE_04379,2023-11,5,9013.94,687.84
BENE_04379,2021-07,3,7347.36,5933.24
BENE_04379,2020-08,3,11076.63,1900.82
BENE_04379,2023-04,6,11421.63,3022.07
BENE_04379,2020-08,4,10911.81,3566.53
BENE_04380,2023-07,10,14374.85,3172.66
BENE_04380,2020-12,7,1136.83,7264.23
BENE_04380,2024-09,3,12281.49,5626.16
BENE_04380,2024-03,9,5639.19,3349.25
BENE_04380,2021-08,6,1271.68,5346.15
BENE_04380,2021-02,10,2093.44,4949.15
BENE_04380,2020-07,11,6035.42,2376.96
BENE_04380,2025-01,3,9784.15,3644.46
BENE_04381,2022-03,5,4876.65,4459.16
BENE_04381,2024-02,1,1095.74,5042.8
BENE_04381,2023-08,10,6965.82,4473.5
BENE_04382,2023-08,5,1161.74,5331.92
BENE_04382,2023-03,3,8908.64,6426.34
BENE_04382,2020-10,7,3752.02,868.43
BENE_04383,2022-02,7,8051.34,3466.09
BENE_04383,2022-05,5,5115.09,1757.64
BENE_04383,2024-07,3,3135.41,5847.06
BENE_04383,2020-04,9,8747.48,2501.89
BENE_04383,2021-10,3,2575.1,6976.45
BENE_04383,2022-09,4,4233.42,3989.91
BENE_04383,2020-08,5,4386.6,6386.76
BENE_04383,2021-02,14,12910.12,6856.64
BENE_04383,2022-05,8,567.15,6560.1
BENE_04383,2024-03,8,13220.68,1188.62
BENE_04384,2024-05,2,1543.74,6808.6
BENE_04384,2024-03,7,8698.16,6849.68
BENE_04384,2020-02,7,12173.01,7667.24
BENE_04384,2024-02,5,14276.44,5138.33
BENE_04384,2021-12,5,4970.46,1611.49
BENE_04384,2022-06,8,1884.77,6412.94
BENE_04384,2020-04,9,10494.98,5335.02
BENE_04384,2023-06,2,1326.46,4464.41
BENE_04384,2020-02,3,9160.8,5576.31
BENE_04384,2022-04,10,5211.97,6316.88
BENE_04384,2022-10,3,8660.29,598.72
BENE_04385,2022-05,7,10587.92,885.34
BENE_04385,2024-03,10,3684.31,4802.86
BENE_04385,2024-09,6,12252.26,4643.79
BENE_04385,2023-11,6,1914.0,841.3
BENE_04385,2024-09,6,11636.19,6150.38
BENE_04385,2021-03,9,12960.95,1507.8
BENE_04385,2023-07,4,14281.86,5687.71
BENE_04385,2021-10,4,12205.91,5116.32
BENE_04385,2022-07,6,3778.64,1866.8
BENE_04386,2020-08,4,8866.52,7823.25
BENE_04386,2025-01,3,8772.75,1592.76
BENE_04386,2024-11,6,12147.05,6328.93
BENE_04386,2024-04,5,1675.17,3984.9
BENE_04386,2023-05,9,4224.5,1399.5
BENE_04386,2024-12,8,5493.36,589.86
BENE_04387,2020-04,11,4441.85,5400.95
BENE_04387,2020-04,4,2219.59,4791.61
BENE_04387,2020-10,9,8312.51,1777.46
BENE_04387,2021-10,3,6852.07,970.31
BENE_04387,2020-07,3,14054.73,5940.59
BENE_04387,2024-08,6,9656.01,5446.59
BENE_04387,2020-07,8,7920.57,1279.9
BENE_04387,2024-02,3,13973.2,1006.1
BENE_04387,2020-11,5,1450.01,4836.45
BENE_04387,2022-01,9,10980.05,2311.31
BENE_04388,2023-10,6,1669.99,1078.65
BENE_04388,2020-04,7,13409.42,2802.04
BENE_04388,2020-11,5,4546.47,6273.76
BENE_04388,2020-06,3,9163.89,5992.04
BENE_04388,2022-12,4,10393.92,567.7
BENE_04388,2021-06,4,5356.52,1421.96
BENE_04388,2022-10,4,1614.42,2011.6
BENE_04388,2023-01,6,1862.3,835.59
BENE_04388,2022-08,6,14246.45,6035.33
BENE_04388,2020-02,8,7411.47,4155.22
BENE_04389,2023-06,10,12746.56,2809.1
BENE_04389,2022-01,6,696.54,5225.41
BENE_04389,2023-04,2,11145.71,5453.96
BENE_04389,2022-02,5,4118.14,5595.71
BENE_04389,2023-07,7,11726.21,3006.05
BENE_04389,2024-09,5,3974.28,4655.49
BENE_04389,2024-06,6,609.88,1667.81
BENE_04389,2020-04,5,14191.06,6804.78
BENE_04389,2022-09,6,2535.16,3602.04
BENE_04390,2022-12,5,11942.32,470.36
BENE_04390,2024-12,6,12413.91,854.71
BENE_04390,2021-02,4,4588.79,1779.72
BENE_04390,2021-09,6,5441.65,6720.43
BENE_04390,2022-07,2,5898.75,2669.94
BENE_04390,2023-10,5,14774.56,281.73
BENE_04390,2022-12,6,4772.72,4216.0
BENE_04391,2022-01,5,13037.64,4263.22
BENE_04391,2021-07,6,1614.37,6062.63
BENE_04391,2024-12,5,11041.11,3625.36
BENE_04391,2022-05,6,13850.29,2565.34
BENE_04391,2022-03,8,5674.96,3276.32
BENE_04391,2024-04,5,10369.07,3993.75
BENE_04391,2024-12,4,12383.68,7246.83
BENE_04391,2024-08,5,14440.79,2629.56
BENE_04391,2024-05,5,1762.21,1317.95
BENE_04391,2025-01,3,3782.93,4949.05
BENE_04391,2024-12,6,13524.92,7661.9
BENE_04392,2020-06,2,851.63,3746.63
BENE_04392,2022-03,5,12135.94,5639.81
BENE_04392,2021-08,3,11222.95,6770.39
BENE_04392,2020-05,6,6656.02,5825.39
BENE_04392,2021-08,10,10595.38,1723.43
BENE_04392,2022-10,5,998.4,3643.85
BENE_04392,2024-07,5,2243.7,3425.48
BENE_04392,2020-08,7,6164.66,6054.36
BENE_04392,2022-06,8,3866.29,951.17
BENE_04392,2023-07,3,9665.57,338.04
BENE_04392,2022-11,6,3980.21,3027.4
BENE_04393,2022-01,5,8632.75,3652.17
BENE_04393,2022-07,2,6633.88,2904.16
BENE_04393,2021-08,9,8969.75,5810.81
BENE_04393,2024-05,6,9967.03,3762.2
BENE_04393,2023-10,10,11596.55,929.34
BENE_04393,2021-10,5,4448.38,386.09
BENE_04393,2023-01,5,7071.5,2613.03
BENE_04394,2021-10,2,10978.55,2164.23
BENE_04394,2021-02,13,8605.5,1184.9
BENE_04394,2023-05,4,12850.23,7539.61
BENE_04395,2023-03,8,8641.33,887.97
BENE_04395,2024-05,5,8576.82,781.57
BENE_04395,2021-04,6,8832.07,4424.03
BENE_04395,2023-01,2,1765.91,4501.52
BENE_04395,2024-09,7,1031.8,5088.54
BENE_04396,2024-01,5,2446.26,2921.42
BENE_04396,2023-01,8,2111.43,4145.55
BENE_04396,2024-11,10,12807.88,7905.37
BENE_04397,2021-11,6,10671.01,3899.64
BENE_04397,2022-02,5,8421.11,4546.56
BENE_04397,2021-10,5,9866.53,7328.94
BENE_04397,2023-01,5,12452.98,1752.46
BENE_04398,2020-04,10,11270.11,1839.31
BENE_04398,2022-04,8,4159.28,3196.95
BENE_04398,2020-11,8,8950.89,3244.67
BENE_04398,2024-10,6,8090.89,1302.53
BENE_04398,2024-08,6,3762.7,1802.26
BENE_04398,2024-02,6,10836.3,7504.86
BENE_04398,2024-06,5,1889.64,4767.62
BENE_04398,2021-02,9,13987.97,5012.66
BENE_04398,2020-08,5,3543.84,410.19
BENE_04398,2024-11,8,2346.96,1655.82
BENE_04398,2020-10,5,5358.91,2941.27
BENE_04398,2021-03,8,4901.91,1608.0
BENE_04399,2023-01,4,1879.52,2582.46
BENE_04399,2021-04,6,2460.91,4245.3
BENE_04399,2023-01,11,3255.28,4306.43
BENE_04399,2022-12,4,14608.63,126.64
BENE_04399,2023-04,12,14470.13,3790.65
BENE_04399,2022-04,8,2217.89,6246.38
BENE_04399,2022-02,4,11987.24,4049.47
BENE_04399,2024-06,5,11910.09,2632.31
BENE_04400,2020-03,5,5282.95,2083.06
BENE_04400,2021-09,7,14741.57,2939.73
BENE_04400,2020-03,4,9819.39,2460.79
BENE_04400,2023-06,8,1752.13,7054.56
BENE_04400,2020-03,9,7446.48,3130.53
BENE_04400,2023-12,9,734.46,7838.15
BENE_04400,2023-09,7,1141.1,4527.53
BENE_04400,2023-10,7,14423.7,4220.75
BENE_04400,2024-01,11,1206.88,4925.04
BENE_04400,2020-09,7,8419.6,4385.58
BENE_04401,2023-08,4,1467.47,2537.85
BENE_04401,2024-12,8,6964.57,1564.86
BENE_04401,2021-09,7,8133.86,486.46
BENE_04401,2021-05,9,13426.61,7521.74
BENE_04402,2024-08,5,10820.03,7674.75
BENE_04402,2024-11,5,6523.33,1435.83
BENE_04402,2022-07,4,3849.22,1078.56
BENE_04402,2020-05,1,1419.12,354.15
BENE_04402,2022-09,7,8692.48,1077.27
BENE_04402,2022-04,3,13303.05,4725.25
BENE_04402,2020-04,6,7814.49,3504.44
BENE_04402,2024-05,4,12893.85,2136.51
BENE_04402,2023-06,5,9009.17,496.14
BENE_04402,2023-12,2,6745.88,6000.19
BENE_04402,2020-12,1,8233.73,901.68
BENE_04403,2021-02,9,7151.47,2459.17
BENE_04403,2021-08,6,1402.71,6022.19
BENE_04403,2024-12,3,6844.64,6802.05
BENE_04404,2022-06,13,10469.15,5839.44
BENE_04404,2021-01,6,3712.69,1743.54
BENE_04404,2020-12,3,11608.86,7107.61
BENE_04404,2021-06,2,5878.85,1347.85
BENE_04404,2024-12,4,2251.3,6505.11
BENE_04404,2020-03,2,695.21,2001.1
BENE_04404,2020-10,9,2939.83,7135.25
BENE_04404,2020-12,8,5889.36,4926.9
BENE_04404,2024-01,5,9861.12,2251.32
BENE_04404,2021-11,2,3669.4,1874.24
BENE_04404,2021-07,9,11225.59,5162.72
BENE_04404,2023-02,4,7903.76,2524.85
BENE_04405,2024-01,5,9774.25,2596.68
BENE_04405,2021-11,10,7986.5,3254.51
BENE_04405,2023-06,7,8462.8,4280.77
BENE_04405,2023-12,9,8358.57,2073.19
BENE_04405,2020-11,6,8148.1,5069.67
BENE_04405,2020-02,7,3894.22,7559.64
BENE_04406,2022-08,6,4288.53,919.96
BENE_04406,2024-05,3,4501.28,1653.96
BENE_04406,2020-10,10,14072.89,7700.51
BENE_04406,2021-09,9,14568.87,2891.37
BENE_04406,2024-03,2,8958.05,2809.36
BENE_04406,2021-09,4,6566.47,3961.76
BENE_04406,2020-02,7,6066.98,6071.42
BENE_04406,2021-02,7,1901.51,5659.45
BENE_04406,2021-09,3,14790.24,3066.28
BENE_04407,2022-05,5,14000.91,5720.03
BENE_04407,2022-06,6,8581.41,7213.87
BENE_04407,2020-08,6,3018.28,5863.06
BENE_04407,2021-09,4,10452.69,3246.41
BENE_04407,2024-11,6,12503.89,1634.22
BENE_04407,2022-09,6,10532.39,3508.3
BENE_04407,2021-12,10,5722.32,3844.87
BENE_04407,2024-01,7,12790.04,2566.49
BENE_04407,2020-12,3,1565.53,3118.98
BENE_04407,2025-01,7,7370.96,5299.83
BENE_04408,2021-07,7,9616.18,1872.15
BENE_04408,2021-03,5,13529.59,4919.51
BENE_04408,2023-09,3,1813.04,3431.54
BENE_04409,2024-05,11,1432.79,238.21
BENE_04409,2021-11,9,8534.8,4119.9
BENE_04409,2022-08,7,12772.63,517.29
BENE_04409,2023-05,8,11690.84,742.24
BENE_04409,2022-12,6,8424.79,6476.83
BENE_04409,2024-11,6,1915.11,7905.39
BENE_04409,2022-11,9,9503.91,3053.37
BENE_04409,2022-05,4,11074.15,2605.52
BENE_04409,2020-12,3,3607.69,1768.56
BENE_04409,2020-09,12,1053.83,2605.95
BENE_04410,2024-06,5,11800.94,7538.82
BENE_04410,2023-05,4,14130.9,7964.3
BENE_04410,2024-07,5,8551.64,6159.58
BENE_04410,2022-05,1,7929.03,802.98
BENE_04410,2022-12,6,7787.58,7167.04
BENE_04410,2022-10,10,11803.11,2779.96
BENE_04410,2022-01,5,7024.82,5515.24
BENE_04411,2020-09,8,4000.0,7966.52
BENE_04411,2022-01,3,14413.71,1924.74
BENE_04411,2020-03,6,969.78,7302.51
BENE_04411,2021-10,11,3935.11,5055.32
BENE_04411,2024-09,5,14595.56,613.24
BENE_04411,2021-01,8,12237.1,1447.64
BENE_04411,2022-08,6,12966.72,5528.92
BENE_04411,2020-05,9,14991.08,1746.96
BENE_04411,2020-05,4,5106.47,3169.47
BENE_04411,2020-04,10,2508.02,1288.94
BENE_04411,2022-03,8,14900.5,3825.85
BENE_04411,2020-09,4,2191.6,5187.58
BENE_04412,2024-03,9,3221.97,6387.72
BENE_04412,2022-09,10,8426.95,4878.57
BENE_04412,2022-07,6,5102.85,3131.34
BENE_04412,2022-08,10,13088.96,2032.07
BENE_04412,2025-01,8,12686.0,760.93
BENE_04412,2020-02,13,6384.12,930.72
BENE_04412,2021-02,5,1793.43,1582.52
BENE_04412,2021-01,6,13911.69,233.28
BENE_04413,2021-11,5,12063.24,4278.2
BENE_04413,2023-10,10,10521.85,7535.98
BENE_04413,2024-12,5,3162.37,7059.69
BENE_04413,2022-08,10,13401.57,2861.99
BENE_04413,2021-07,6,5396.47,4599.09
BENE_04413,2024-02,8,14804.21,6918.12
BENE_04413,2021-08,10,5034.85,7921.8
BENE_04413,2022-10,9,966.48,5491.72
BENE_04413,2024-01,5,5228.53,5712.32
BENE_04413,2022-11,3,10865.94,2459.12
BENE_04413,2023-10,0,8248.68,1516.45
BENE_04413,2022-05,6,1741.25,5860.27
BENE_04414,2023-11,8,1107.71,1340.67
BENE_04414,2023-09,6,11380.74,6635.64
BENE_04414,2021-12,10,10637.22,3609.99
BENE_04414,2022-10,9,13523.78,1463.03
BENE_04414,2021-11,5,9011.72,4273.16
BENE_04414,2021-05,7,2668.24,7562.68
BENE_04414,2024-12,8,14699.32,2162.63
BENE_04414,2022-12,7,8671.05,2800.73
BENE_04414,2023-04,6,1268.37,4434.42
BENE_04414,2024-11,4,14502.18,5794.41
BENE_04415,2022-09,4,8110.45,5126.62
BENE_04415,2023-07,7,8558.15,7737.14
BENE_04415,2023-04,3,6295.21,2109.93
BENE_04415,2021-08,11,8286.21,6365.99
BENE_04415,2022-11,8,1766.15,6543.79
BENE_04415,2021-10,5,7479.32,5340.04
BENE_04415,2022-06,5,1468.76,421.72
BENE_04415,2020-06,2,3830.58,5575.56
BENE_04415,2021-12,3,4360.02,6717.07
BENE_04416,2023-01,4,12636.16,4953.71
BENE_04416,2020-08,10,1171.59,6648.94
BENE_04416,2021-12,3,5788.09,3340.25
BENE_04416,2024-10,2,12630.44,5629.24
BENE_04416,2025-01,8,6993.57,7329.01
BENE_04416,2023-10,11,2154.29,6002.05
BENE_04417,2021-11,9,10854.56,2760.86
BENE_04417,2023-04,7,4209.26,5724.48
BENE_04417,2020-11,4,10058.23,6041.06
BENE_04417,2021-01,4,1327.22,2440.38
BENE_04417,2023-04,11,6704.8,6059.91
BENE_04417,2021-05,3,4246.02,1308.13
BENE_04417,2022-12,5,4335.23,2061.02
BENE_04417,2023-10,8,13226.33,5187.51
BENE_04417,2022-07,7,5300.53,1053.3
BENE_04417,2021-04,2,3544.31,6349.37
BENE_04417,2020-07,2,8411.38,2996.57
BENE_04417,2023-11,6,5269.44,1064.17
BENE_04418,2024-04,5,6107.78,1872.67
BENE_04418,2021-12,8,8035.46,870.07
BENE_04418,2020-06,5,5656.64,245.32
BENE_04418,2022-01,6,7169.63,623.65
BENE_04418,2023-07,4,8492.76,4578.85
BENE_04418,2023-07,4,13703.05,4419.47
BENE_04419,2024-04,4,14471.69,4939.65
BENE_04419,2024-06,7,13460.6,3781.86
BENE_04419,2024-01,5,2321.05,2967.41
BENE_04419,2021-12,3,2253.19,5528.78
BENE_04419,2024-07,7,4055.45,6308.32
BENE_04419,2021-03,6,6064.02,4962.8
BENE_04419,2021-07,4,14388.55,6122.64
BENE_04420,2022-12,7,9658.5,7929.87
BENE_04420,2022-05,5,7485.75,3202.25
BENE_04420,2022-05,4,12478.9,5138.34
BENE_04420,2022-10,7,11883.02,2099.45
BENE_04421,2024-11,6,10636.48,7606.79
BENE_04421,2020-03,6,11119.65,2572.61
BENE_04421,2022-12,7,5224.04,2537.14
BENE_04421,2020-12,7,10891.04,4281.26
BENE_04421,2024-09,5,10597.92,1686.37
BENE_04421,2022-07,5,13416.74,6208.3
BENE_04421,2025-01,3,12569.63,6477.82
BENE_04421,2024-09,7,10718.16,6663.08
BENE_04421,2022-12,11,1420.88,2221.15
BENE_04421,2021-03,2,6472.91,5297.31
BENE_04421,2024-12,6,11973.83,1024.29
BENE_04421,2024-10,4,6009.63,4849.24
BENE_04422,2020-10,6,3676.0,7526.05
BENE_04422,2022-12,6,540.99,2691.57
BENE_04422,2024-11,4,3563.63,3112.47
BENE_04422,2020-11,5,7319.31,4590.62
BENE_04422,2022-05,10,12075.92,4396.81
BENE_04422,2024-11,4,4806.77,3463.79
BENE_04422,2021-06,5,1010.45,3033.17
BENE_04422,2021-01,5,1485.55,7568.24
BENE_04422,2022-01,6,3290.14,3500.69
BENE_04422,2023-03,8,6857.67,5309.52
BENE_04422,2021-08,6,5484.62,5542.44
BENE_04423,2022-02,8,5888.26,5601.83
BENE_04423,2020-02,6,7225.6,1183.45
BENE_04423,2021-02,3,14848.63,6369.39
BENE_04423,2024-12,4,13077.58,5913.85
BENE_04423,2020-08,8,8504.27,2442.92
BENE_04423,2021-09,5,11166.55,4396.33
BENE_04423,2020-06,5,6714.52,3905.79
BENE_04423,2021-01,6,6967.95,1188.51
BENE_04423,2024-06,5,5283.65,3508.39
BENE_04424,2024-02,6,10221.65,6120.8
BENE_04424,2021-02,8,13366.41,4768.79
BENE_04424,2020-02,4,13388.57,1828.53
BENE_04424,2022-08,4,6698.56,7413.37
BENE_04424,2022-02,4,8260.28,372.2
BENE_04424,2022-07,8,3445.78,3427.66
BENE_04424,2024-06,2,4826.8,7675.92
BENE_04424,2020-03,8,6449.8,5682.89
BENE_04424,2022-07,7,12606.22,1745.54
BENE_04425,2023-04,11,7693.15,5661.41
BENE_04425,2021-10,2,2400.09,5139.42
BENE_04425,2022-11,3,6519.76,3898.51
BENE_04425,2020-08,9,4558.67,2602.23
BENE_04425,2020-06,4,13612.5,3180.98
BENE_04425,2022-03,5,2141.29,5045.54
BENE_04425,2022-09,3,5047.55,773.48
BENE_04425,2020-10,3,7991.87,5708.44
BENE_04425,2023-10,5,12585.01,156.02
BENE_04425,2024-06,4,4544.22,4348.19
BENE_04426,2024-07,7,12989.65,2782.49
BENE_04426,2022-05,6,8331.28,2869.11
BENE_04426,2023-12,9,3556.04,745.16
BENE_04426,2022-08,3,8182.96,5730.6
BENE_04426,2023-08,6,13382.29,1820.08
BENE_04426,2023-06,3,11034.01,6574.55
BENE_04426,2021-06,5,13219.66,3361.63
BENE_04426,2023-10,7,13344.33,4932.84
BENE_04426,2024-02,8,7935.81,4064.55
BENE_04426,2022-04,14,12832.72,374.66
BENE_04426,2020-03,3,1008.07,7486.74
BENE_04426,2023-09,2,1267.53,3295.17
BENE_04427,2023-02,6,5406.27,5576.79
BENE_04427,2024-06,4,6954.3,4572.49
BENE_04427,2021-01,5,7663.9,5130.54
BENE_04427,2022-01,12,1457.84,3253.28
BENE_04427,2023-11,4,2918.96,2089.1
BENE_04427,2020-03,3,2199.21,1839.51
